hotel_id,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,accommodation_type
19998,Rome,1.8,,3.5,Italy,Rome,4.0,City centre,Palazzo Madama,Vatican,Bed and breakfast
19999,Rome,1.8,,3.5,Italy,Rome,4.0,City centre,Grotta del Bue Marino,Vatican,Bed and breakfast
20001,Rome,1.3,3.0,3.9,Italy,Rome,11.0,City centre,Grotta del Bue Marino,Vatican,Hotel
20000,Rome,1.3,3.0,3.9,Italy,Rome,11.0,City centre,Palazzo Madama,Vatican,Hotel
20005,Rome,1.3,,4.9,Italy,Rome,39.0,City centre,Grotta del Bue Marino,Vatican,Guest House
20004,Rome,1.3,,4.9,Italy,Rome,39.0,City centre,Palazzo Madama,Vatican,Guest House
20006,Rome,1.1,,4.5,Italy,Rome,13.0,City centre,Palazzo Madama,Vatican,Guest House
20008,Rome,1.6,,3.9,Italy,Rome,48.0,City centre,Palazzo Madama,Vatican,Guest House
20009,Rome,1.6,,3.9,Italy,Rome,48.0,City centre,Grotta del Bue Marino,Vatican,Guest House
20011,Rome,1.4,,4.0,Italy,Rome,1.0,City centre,Grotta del Bue Marino,Vatican,Bed and breakfast
20010,Rome,1.4,,4.0,Italy,Rome,1.0,City centre,Palazzo Madama,Vatican,Bed and breakfast
20012,Rome,1.2,,3.4,Italy,Rome,5.0,City centre,Palazzo Madama,Vatican,Guest House
20014,Rome,1.0,3.0,4.5,Italy,Rome,48.0,City centre,Grotta del Bue Marino,Vatican,Hotel
20013,Rome,1.0,3.0,4.5,Italy,Rome,48.0,City centre,Palazzo Madama,Vatican,Hotel
20016,Rome,1.4,,4.3,Italy,Rome,11.0,City centre,Grotta del Bue Marino,Vatican,Guest House
20015,Rome,1.4,,4.3,Italy,Rome,11.0,City centre,Palazzo Madama,Vatican,Guest House
20017,Rome,1.0,,4.0,Italy,Rome,22.0,City centre,Palazzo Madama,Vatican,Guest House
20018,Rome,1.0,,4.0,Italy,Rome,22.0,City centre,Grotta del Bue Marino,Vatican,Guest House
20019,Rome,1.3,,3.2,Italy,Rome,11.0,City centre,Palazzo Madama,Vatican,Bed and breakfast
20020,Rome,1.8,,5.0,Italy,Rome,4.0,City centre,Palazzo Madama,Vatican,Guest House
20021,Rome,1.8,,5.0,Italy,Rome,4.0,City centre,Grotta del Bue Marino,Vatican,Guest House
20023,Rome,1.0,,4.0,Italy,Rome,1.0,City centre,Grotta del Bue Marino,Vatican,Guest House
20022,Rome,1.0,,4.0,Italy,Rome,1.0,City centre,Palazzo Madama,Vatican,Guest House
20025,Rome,1.2,,5.0,Italy,Rome,2.0,City centre,Grotta del Bue Marino,Vatican,Guest House
20024,Rome,1.2,,5.0,Italy,Rome,2.0,City centre,Palazzo Madama,Vatican,Guest House
20026,Rome,0.5,,4.3,Italy,Rome,55.0,City centre,Grotta del Bue Marino,Via Veneto,Bed and breakfast
20027,Rome,0.5,,4.3,Italy,Rome,55.0,City centre,Palazzo Madama,Via Veneto,Bed and breakfast
20029,Rome,0.5,5.0,4.0,Italy,Rome,108.0,City centre,Palazzo Madama,Via Veneto,Hotel
20028,Rome,0.5,5.0,4.0,Italy,Rome,108.0,City centre,Grotta del Bue Marino,Via Veneto,Hotel
20031,Rome,0.5,,3.7,Italy,Rome,74.0,City centre,Palazzo Madama,Via Veneto,Guest House
20030,Rome,0.5,,3.7,Italy,Rome,74.0,City centre,Grotta del Bue Marino,Via Veneto,Guest House
20032,Rome,0.5,,4.1,Italy,Rome,37.0,City centre,Grotta del Bue Marino,Via Veneto,Guest House
20033,Rome,0.5,,4.1,Italy,Rome,37.0,City centre,Palazzo Madama,Via Veneto,Guest House
20035,Rome,0.5,4.0,4.8,Italy,Rome,505.0,City centre,Palazzo Madama,Via Veneto,Hotel
20034,Rome,0.5,4.0,4.8,Italy,Rome,505.0,City centre,Grotta del Bue Marino,Via Veneto,Hotel
20036,Rome,0.5,,4.6,Italy,Rome,123.0,City centre,Grotta del Bue Marino,Via Veneto,Guest House
20037,Rome,0.5,,4.6,Italy,Rome,123.0,City centre,Palazzo Madama,Via Veneto,Guest House
20038,Rome,0.6,5.0,4.1,Italy,Rome,221.0,City centre,Grotta del Bue Marino,Via Veneto,Hotel
20039,Rome,0.6,5.0,4.1,Italy,Rome,221.0,City centre,Palazzo Madama,Via Veneto,Hotel
20040,Rome,0.5,3.0,4.0,Italy,Rome,264.0,City centre,Grotta del Bue Marino,Via Veneto,Hotel
20041,Rome,0.5,3.0,4.0,Italy,Rome,264.0,City centre,Palazzo Madama,Via Veneto,Hotel
20042,Rome,0.5,4.0,3.9,Italy,Rome,225.0,City centre,Grotta del Bue Marino,Via Veneto,Hotel
20043,Rome,0.5,4.0,3.9,Italy,Rome,225.0,City centre,Palazzo Madama,Via Veneto,Hotel
20045,Rome,0.5,5.0,4.4,Italy,Rome,334.0,City centre,Palazzo Madama,Via Veneto,Hotel
20044,Rome,0.5,5.0,4.4,Italy,Rome,334.0,City centre,Grotta del Bue Marino,Via Veneto,Hotel
20047,Rome,0.5,,4.1,Italy,Rome,30.0,City centre,Palazzo Madama,Via Veneto,Guest House
20046,Rome,0.5,,4.1,Italy,Rome,30.0,City centre,Grotta del Bue Marino,Via Veneto,Guest House
20048,Rotterdam,13.0,4.0,4.4,Netherlands,Bergambacht,50.0,City centre,Port of Rotterdam,Bergambacht,Hotel
20049,Rotterdam,4.5,4.0,4.0,Netherlands,Capelle Aan de Ijssel,128.0,City centre,Port of Rotterdam,Capelle Aan de Ijssel,Hotel
20050,Rotterdam,0.3,4.0,3.9,Netherlands,Rotterdam,195.0,City centre,Port of Rotterdam,Centrum,Hotel
20051,Rotterdam,0.6,3.0,3.2,Netherlands,Rotterdam,94.0,City centre,Port of Rotterdam,Centrum,Hotel
20052,Rotterdam,0.6,3.5,4.5,Netherlands,Rotterdam,17.0,City centre,Port of Rotterdam,Centrum,Apartment
20053,Rotterdam,0.6,3.0,4.0,Netherlands,Rotterdam,104.0,City centre,Port of Rotterdam,Centrum,Hotel
20054,Rotterdam,0.5,4.0,3.2,Netherlands,Rotterdam,18.0,City centre,Port of Rotterdam,Centrum,Apartment
20055,Rotterdam,0.8,2.5,3.4,Netherlands,Rotterdam,18.0,City centre,Port of Rotterdam,Centrum,Hotel
20056,Rotterdam,0.7,4.0,4.5,Netherlands,Rotterdam,387.0,City centre,Port of Rotterdam,Centrum,Hotel
20057,Rotterdam,0.3,4.0,4.5,Netherlands,Rotterdam,277.0,City centre,Port of Rotterdam,Centrum,Apartment
20058,Rotterdam,0.8,4.0,3.7,Netherlands,Rotterdam,167.0,City centre,Port of Rotterdam,Centrum,Hotel
20059,Rotterdam,0.1,3.0,2.7,Netherlands,Rotterdam,157.0,City centre,Port of Rotterdam,Centrum,Hotel
20060,Rotterdam,0.8,5.0,4.6,Netherlands,Rotterdam,499.0,City centre,Port of Rotterdam,Centrum,Hotel
20061,Rotterdam,0.8,4.0,4.0,Netherlands,Rotterdam,275.0,City centre,Port of Rotterdam,Centrum,Hotel
20062,Rotterdam,0.7,3.0,4.0,Netherlands,Rotterdam,110.0,City centre,Port of Rotterdam,Centrum,Hotel
20063,Rotterdam,0.5,3.0,4.1,Netherlands,rotterdam,117.0,City centre,Port of Rotterdam,Centrum,Hotel
20064,Rotterdam,0.4,2.5,3.5,Netherlands,Rotterdam,16.0,City centre,Port of Rotterdam,Centrum,Hotel
20065,Rotterdam,0.7,2.0,3.7,Netherlands,Rotterdam,134.0,City centre,Port of Rotterdam,Centrum,Hostel
20066,Rotterdam,1.4,3.0,1.3,Netherlands,Rotterdam,16.0,City centre,Port of Rotterdam,Centrum,Hotel
20067,Rotterdam,0.1,5.0,4.5,Netherlands,Rotterdam,325.0,City centre,Port of Rotterdam,Centrum,Hotel
20068,Rotterdam,0.4,3.0,3.5,Netherlands,Rotterdam,34.0,City centre,Port of Rotterdam,Centrum,Bed and breakfast
20069,Rotterdam,0.1,3.0,4.1,Netherlands,Rotterdam,758.0,City centre,Port of Rotterdam,Centrum,Hotel
20070,Rotterdam,0.1,5.0,4.5,Netherlands,Rotterdam,475.0,City centre,Port of Rotterdam,Centrum,Hotel
20071,Rotterdam,0.2,4.0,4.9,Netherlands,Rotterdam,62.0,City centre,Port of Rotterdam,Centrum,Apartment
20072,Rotterdam,0.5,2.0,3.5,Netherlands,Rotterdam,574.0,City centre,Port of Rotterdam,Centrum,Hotel
20073,Rotterdam,0.5,4.0,4.0,Netherlands,Rotterdam,146.0,City centre,Port of Rotterdam,Centrum,Hotel
20074,Rotterdam,0.7,3.0,4.4,Netherlands,Rotterdam,314.0,City centre,Port of Rotterdam,Centrum,Hotel
20075,Rotterdam,0.7,3.0,4.0,Netherlands,Rotterdam,270.0,City centre,Port of Rotterdam,Centrum,Hotel
20076,Rotterdam,1.0,3.0,3.7,Netherlands,Rotterdam,71.0,City centre,Port of Rotterdam,Centrum,Hotel
20077,Rotterdam,0.6,2.0,4.5,Netherlands,Rotterdam,69.0,City centre,Port of Rotterdam,Centrum,Hostel
20078,Rotterdam,0.6,3.5,4.3,Netherlands,Rotterdam,12.0,City centre,Port of Rotterdam,Centrum,Apartment
20079,Rotterdam,0.7,3.0,4.4,Netherlands,Rotterdam,76.0,City centre,Port of Rotterdam,Centrum,Hotel
20080,Rotterdam,0.7,3.0,2.2,Netherlands,Rotterdam,27.0,City centre,Port of Rotterdam,Centrum,Hotel
20081,Rotterdam,0.6,3.0,2.5,Netherlands,Rotterdam,45.0,City centre,Port of Rotterdam,Delfshaven,Hotel
20082,Rotterdam,1.5,4.0,4.1,Netherlands,Rotterdam,34.0,City centre,Port of Rotterdam,Delfshaven,Hotel
20083,Rotterdam,1.3,2.0,2.5,Netherlands,Rotterdam,50.0,City centre,Port of Rotterdam,Delfshaven,Hotel
20084,Rotterdam,0.6,3.0,4.0,Netherlands,Rotterdam,28.0,City centre,Port of Rotterdam,Delfshaven,Hotel
20085,Rotterdam,11.0,3.0,3.9,Netherlands,Dordrecht,46.0,City centre,Port of Rotterdam,Dordrecht,Hotel
20086,Rotterdam,14.0,2.0,3.4,Netherlands,Dordrecht,29.0,City centre,Port of Rotterdam,Dordrecht,Hostel
20087,Rotterdam,12.0,3.0,3.7,Netherlands,Dordrecht,115.0,City centre,Port of Rotterdam,Dordrecht,Hotel
20088,Rotterdam,13.0,4.0,4.5,Netherlands,Dordrecht,134.0,City centre,Port of Rotterdam,Dordrecht,Hotel
20089,Rotterdam,12.0,3.5,4.5,Netherlands,Dordrecht,84.0,City centre,Port of Rotterdam,Dordrecht,Hotel
20090,Rotterdam,13.0,3.0,4.0,Netherlands,Dordrecht,56.0,City centre,Port of Rotterdam,Dordrecht,Hotel
20091,Rotterdam,13.0,3.0,3.5,Netherlands,Brielle,68.0,City centre,Port of Rotterdam,Europoort,Hotel
20092,Rotterdam,13.0,3.0,3.7,Netherlands,Brielle,3.0,City centre,Port of Rotterdam,Europoort,Hotel
20093,Rotterdam,13.0,3.0,3.0,Netherlands,Brielle,35.0,City centre,Port of Rotterdam,Europoort,Hotel
20094,Rotterdam,17.0,3.0,3.7,Netherlands,Oostvoorne,41.0,City centre,Port of Rotterdam,Europoort,Hotel
20095,Rotterdam,23.0,3.0,3.2,Netherlands,Gorinchem,64.0,City centre,Port of Rotterdam,Gorinchem,Hotel
20096,Rotterdam,12.0,2.0,3.7,Netherlands,Gouda,31.0,City centre,Port of Rotterdam,Gouda,Hotel
20097,Rotterdam,12.0,4.0,4.5,Netherlands,Gouda,98.0,City centre,Port of Rotterdam,Gouda,Hotel
20098,Rotterdam,11.0,3.0,3.5,Netherlands,Gouda,85.0,City centre,Port of Rotterdam,Gouda,Hotel
20099,Rotterdam,17.0,3.5,4.0,Netherlands,Hellevoetsluis,20.0,City centre,Port of Rotterdam,Hellevoetsluis,Hotel
20100,Rotterdam,17.0,4.0,4.4,Netherlands,Hellevoetsluis,39.0,City centre,Port of Rotterdam,Hellevoetsluis,Resort
20101,Rotterdam,1.8,4.0,4.3,Netherlands,Rotterdam,263.0,City centre,Port of Rotterdam,Ijsselmonde,Hotel
20102,Rotterdam,5.3,4.0,4.5,Netherlands,Ridderkerk,47.0,City centre,Port of Rotterdam,Ijsselmonde,Hotel
20103,Rotterdam,4.3,2.0,4.0,Netherlands,Pernis,6.0,City centre,Port of Rotterdam,Ijsselmonde,Hotel
20104,Rotterdam,4.9,3.0,3.7,Netherlands,Barendrecht,88.0,City centre,Port of Rotterdam,Ijsselmonde,Hotel
20105,Rotterdam,9.1,4.0,4.4,Netherlands,Zwijndrecht,29.0,City centre,Port of Rotterdam,Ijsselmonde,Hotel
20106,Rotterdam,1.4,4.0,4.4,Netherlands,Rotterdam,82.0,City centre,Port of Rotterdam,Kop van Zuid,Hotel
20107,Rotterdam,1.4,4.0,3.7,Netherlands,Rotterdam,7.0,City centre,Port of Rotterdam,Kop van Zuid,Bed and breakfast
20109,Rotterdam,1.3,4.0,4.8,Netherlands,Rotterdam,60.0,City centre,Port of Rotterdam,Kop van Zuid,Hotel
20110,Rotterdam,1.3,4.0,4.3,Netherlands,Rotterdam,368.0,City centre,Port of Rotterdam,Kop van Zuid,Hotel
20111,Rotterdam,9.1,4.0,4.0,Netherlands,Lekkerkerk,48.0,City centre,Port of Rotterdam,Lekkerkerk,Hotel
20112,Rotterdam,8.7,3.0,4.0,Netherlands,Maasland,1.0,City centre,Port of Rotterdam,Maasland,Bed and breakfast
20113,Rotterdam,22.0,3.0,3.4,Netherlands,Meerkerk,39.0,City centre,Port of Rotterdam,Meerkerk,Hotel
20115,Rotterdam,7.3,4.0,4.4,Netherlands,Nieuwerkerk aan den IJssel,40.0,City centre,Port of Rotterdam,Nieuwerkerk aan den IJssel,Hotel
20116,Rotterdam,1.4,4.0,4.0,Netherlands,Rotterdam,202.0,City centre,Port of Rotterdam,Noord,Hotel
20117,Rotterdam,0.4,3.0,3.5,Netherlands,Rotterdam,430.0,City centre,Port of Rotterdam,Noord,Hotel
20118,Rotterdam,0.4,2.0,3.9,Netherlands,Rotterdam,16.0,City centre,Port of Rotterdam,Noord,Hotel
20119,Rotterdam,14.0,4.0,4.9,Netherlands,Numansdorp,15.0,City centre,Port of Rotterdam,Numansdorp,Hotel
20120,Rotterdam,27.0,3.0,4.5,Netherlands,Ouddorp,6.0,City centre,Port of Rotterdam,Ouddorp,
20121,Rotterdam,24.0,4.0,4.4,Netherlands,Ouddorp,63.0,City centre,Port of Rotterdam,Ouddorp,Hotel
20122,Rotterdam,10.0,4.0,4.3,Netherlands,Papendrecht,29.0,City centre,Port of Rotterdam,Papendrecht,Hotel
20123,Rotterdam,3.9,3.0,3.5,Netherlands,Rotterdam,97.0,City centre,Port of Rotterdam,Pendrecht,Hotel
20125,Rotterdam,3.0,4.0,3.7,Netherlands,Rotterdam,199.0,City centre,Port of Rotterdam,Rotterdam,Hotel
20126,Rotterdam,2.4,4.0,4.4,Netherlands,Rotterdam,472.0,City centre,Port of Rotterdam,Rotterdam,Hotel
20127,Rotterdam,3.4,3.0,3.4,Netherlands,Rotterdam,131.0,City centre,Port of Rotterdam,Rotterdam,Hotel
20128,Rotterdam,2.0,4.0,3.5,Netherlands,Rotterdam,323.0,City centre,Port of Rotterdam,Rotterdam,Hotel
20129,Rotterdam,2.3,4.0,4.5,Netherlands,Rotterdam,92.0,City centre,Port of Rotterdam,Rotterdam,Hotel
20131,Rotterdam,2.6,4.0,4.0,Netherlands,Rotterdam,86.0,City centre,Port of Rotterdam,Rotterdam,Hotel
20132,Rotterdam,1.3,3.0,4.1,Netherlands,Rotterdam,206.0,City centre,Port of Rotterdam,Rotterdam,Hotel
20133,Rotterdam,1.0,4.0,3.7,Netherlands,Rotterdam,42.0,City centre,Port of Rotterdam,Scheepvaartkwartier,Hotel
20134,Rotterdam,1.0,2.0,3.7,Netherlands,rotterdam,28.0,City centre,Port of Rotterdam,Scheepvaartkwartier,Hostel
20135,Rotterdam,4.2,4.0,4.1,Netherlands,Schiedam,249.0,City centre,Port of Rotterdam,Schiedam,Hotel
20136,Rotterdam,8.7,4.0,4.0,Netherlands,Spijkenisse,126.0,City centre,Port of Rotterdam,Spijkenisse,Hotel
20137,Rotterdam,8.2,3.0,3.7,Netherlands,Spijkenisse,5.0,City centre,Port of Rotterdam,Spijkenisse,Hotel
20138,Rotterdam,4.7,3.0,3.4,Netherlands,Vlaardingen,91.0,City centre,Port of Rotterdam,Vlaardingen,Hotel
20139,Rotterdam,5.8,4.0,4.1,Netherlands,Vlaardingen,194.0,City centre,Port of Rotterdam,Vlaardingen,Hotel
20140,Rotterdam,4.7,4.0,3.7,Netherlands,Vlaardingen,93.0,City centre,Port of Rotterdam,Vlaardingen,Hotel
20141,Rotterdam,6.0,3.0,3.9,Netherlands,Vlaardingen,96.0,City centre,Port of Rotterdam,Vlaardingen,Hotel
20142,Salzburg,22.0,3.0,4.3,Austria,Abtenau,14.0,City centre,Smaragd II Ski Lift,Abtenau,Guest House
20143,Salzburg,21.0,3.0,5.0,Austria,Abtenau,1.0,City centre,Smaragd II Ski Lift,Abtenau,Pension
20145,Salzburg,22.0,3.5,4.0,Austria,Abtenau,1.0,City centre,Smaragd II Ski Lift,Abtenau,Hotel
20146,Salzburg,8.8,3.0,4.9,Austria,Adnet,23.0,City centre,Smaragd II Ski Lift,Adnet,Apartment
20147,Salzburg,33.0,4.0,4.0,Austria,Altenmarkt im Pongau,15.0,City centre,Smaragd II Ski Lift,Altenmarkt im Pongau,Hotel
20148,Salzburg,34.0,3.0,4.0,Austria,Altenmarkt im Pongau,53.0,City centre,Smaragd II Ski Lift,Altenmarkt im Pongau,Hotel
20149,Salzburg,34.0,3.0,5.0,Austria,Altenmarkt im Pongau,6.0,City centre,Smaragd II Ski Lift,Altenmarkt im Pongau,Hotel
20150,Salzburg,34.0,4.0,4.8,Austria,Altenmarkt im Pongau,25.0,City centre,Smaragd II Ski Lift,Altenmarkt im Pongau,Hotel
20151,Salzburg,0.6,4.0,4.5,Austria,Salzburg,61.0,City centre,Smaragd II Ski Lift,Altstadt,Hotel
20152,Salzburg,0.3,5.0,4.5,Austria,Salzburg,107.0,City centre,Smaragd II Ski Lift,Altstadt,Hotel
20153,Salzburg,0.3,4.0,4.5,Austria,Salzburg,175.0,City centre,Smaragd II Ski Lift,Altstadt,Hotel
20154,Salzburg,0.2,4.0,4.6,Austria,Salzburg,141.0,City centre,Smaragd II Ski Lift,Altstadt,Hotel
20155,Salzburg,0.2,4.0,4.4,Austria,Salzburg,77.0,City centre,Smaragd II Ski Lift,Altstadt,Hotel
20156,Salzburg,0.4,4.0,3.7,Austria,Salzburg,317.0,City centre,Smaragd II Ski Lift,Altstadt,Hotel
20157,Salzburg,0.3,4.0,4.3,Austria,Salzburg,182.0,City centre,Smaragd II Ski Lift,Altstadt,Hotel
20158,Salzburg,0.2,5.0,4.0,Austria,Salzburg,213.0,City centre,Smaragd II Ski Lift,Altstadt,Hotel
20159,Salzburg,4.5,4.0,4.3,Austria,Anif,34.0,City centre,Smaragd II Ski Lift,Anif,Hotel
20160,Salzburg,4.0,4.0,4.0,Austria,Anif,44.0,City centre,Smaragd II Ski Lift,Anif,Hotel
20161,Salzburg,3.0,3.0,4.0,Austria,Anif,37.0,City centre,Smaragd II Ski Lift,Anif,Hotel
20162,Salzburg,3.6,3.0,4.3,Austria,Anif,34.0,City centre,Smaragd II Ski Lift,Anif,Hotel
20163,Salzburg,4.3,3.5,4.6,Austria,Anif,230.0,City centre,Smaragd II Ski Lift,Anif,Hotel
20164,Salzburg,5.2,3.0,3.5,Austria,Anif,28.0,City centre,Smaragd II Ski Lift,Anif,Hotel
20165,Salzburg,4.0,4.0,4.1,Austria,Anif,46.0,City centre,Smaragd II Ski Lift,Anif,Hotel
20166,Salzburg,27.0,3.0,4.3,Austria,Annaberg-Lungoetz,6.0,City centre,Smaragd II Ski Lift,Annaberg-Lungoetz,Hotel
20167,Salzburg,5.5,4.0,4.8,Austria,Anthering,24.0,City centre,Smaragd II Ski Lift,Anthering,Hotel
20169,Salzburg,48.0,3.0,4.0,Austria,Bad Gastein,23.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20171,Salzburg,48.0,3.5,3.7,Austria,Bad Gastein,41.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20172,Salzburg,48.0,3.0,3.7,Austria,Bad Gastein,18.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20173,Salzburg,48.0,3.0,3.2,Austria,Bad Gastein,6.0,City centre,Smaragd II Ski Lift,Bad Gastein,Apartment
20174,Salzburg,48.0,4.0,3.9,Austria,Bad Gastein,103.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20175,Salzburg,48.0,3.5,3.0,Austria,Bad Gastein,8.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20176,Salzburg,48.0,3.5,3.9,Austria,Bad Gastein,13.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20177,Salzburg,49.0,3.0,4.4,Austria,Bad Gastein,8.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20178,Salzburg,48.0,3.0,4.6,Austria,Bad Gastein,34.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20179,Salzburg,47.0,4.5,4.4,Austria,Bad Gastein,58.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20180,Salzburg,50.0,3.0,4.1,Austria,Bad Gastein,14.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20181,Salzburg,48.0,3.0,4.3,Austria,Bad Gastein,34.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20182,Salzburg,48.0,3.0,3.9,Austria,Bad Gastein,21.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20183,Salzburg,48.0,3.0,4.9,Austria,Bad Gastein,21.0,City centre,Smaragd II Ski Lift,Bad Gastein,Pension
20184,Salzburg,48.0,3.0,4.4,Austria,Bad Gastein,29.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20185,Salzburg,48.0,3.5,4.5,Austria,Bad Gastein,22.0,City centre,Smaragd II Ski Lift,Bad Gastein,Hotel
20186,Salzburg,49.0,3.0,3.2,Austria,Bad Gastein,5.0,City centre,Smaragd II Ski Lift,Bad Gastein,Pension
20187,Salzburg,44.0,3.0,4.3,Austria,Bad Hofgastein,4.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20188,Salzburg,44.0,4.0,4.1,Austria,Bad Hofgastein,21.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20189,Salzburg,44.0,4.0,4.4,Austria,Bad Hofgastein,25.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20190,Salzburg,41.0,4.0,4.8,Austria,Bad Hofgastein,4.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Apartment
20191,Salzburg,44.0,3.0,4.3,Austria,Bad Hofgastein,46.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20192,Salzburg,44.0,4.5,4.8,Austria,Bad Hofgastein,10.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20193,Salzburg,44.0,4.0,4.0,Austria,Bad Hofgastein,25.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Apartment
20195,Salzburg,44.0,4.0,4.0,Austria,Bad Hofgastein,1.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20196,Salzburg,44.0,4.0,4.5,Austria,Bad Hofgastein,15.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20197,Salzburg,44.0,4.0,3.5,Austria,Bad Hofgastein,5.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20198,Salzburg,44.0,3.0,4.3,Austria,Bad Hofgastein,4.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20199,Salzburg,44.0,2.0,4.0,Austria,Bad Hofgastein,14.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Guest House
20200,Salzburg,43.0,4.0,3.5,Austria,Bad Hofgastein,11.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20201,Salzburg,43.0,3.0,3.9,Austria,Bad Hofgastein,12.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20202,Salzburg,44.0,3.0,3.0,Austria,Bad Hofgastein,1.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Apart-hotel
20204,Salzburg,45.0,4.5,4.3,Austria,Bad Hofgastein,4.0,City centre,Smaragd II Ski Lift,Bad Hofgastein,Hotel
20205,Salzburg,3.0,3.0,4.0,Austria,Bergheim,178.0,City centre,Smaragd II Ski Lift,Bergheim,Hotel
20206,Salzburg,37.0,2.5,4.4,Austria,Bruck an der Grossglocknerstrasse,16.0,City centre,Smaragd II Ski Lift,Bruck an der Grossglocknerstrasse,Bed and breakfast
20207,Salzburg,37.0,3.0,4.1,Austria,Bruck an der Grossglocknerstrasse,9.0,City centre,Smaragd II Ski Lift,Bruck an der Grossglocknerstrasse,Hotel
20208,Salzburg,37.0,3.0,3.4,Austria,Bruck an der Grossglocknerstrasse,125.0,City centre,Smaragd II Ski Lift,Bruck an der Grossglocknerstrasse,Hotel
20209,Salzburg,0.4,5.0,4.5,Austria,Salzburg,122.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20210,Salzburg,0.4,4.0,4.6,Austria,Salzburg,250.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20211,Salzburg,0.1,3.0,4.1,Austria,Salzburg,161.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Guest House
20212,Salzburg,0.1,3.0,4.5,Austria,Salzburg,163.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20213,Salzburg,0.3,4.0,4.0,Austria,Salzburg,429.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20214,Salzburg,0.3,4.0,4.4,Austria,Salzburg,258.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20215,Salzburg,0.4,4.0,4.3,Austria,Salzburg,123.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20216,Salzburg,0.5,3.5,3.5,Austria,Salzburg,301.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20217,Salzburg,0.4,3.5,4.0,Austria,Salzburg,5.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Apartment
20218,Salzburg,0.1,4.0,4.4,Austria,Salzburg,179.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20219,Salzburg,0.1,3.0,3.7,Austria,Salzburg,141.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20220,Salzburg,0.2,3.0,4.5,Austria,Salzburg,36.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Apartment
20221,Salzburg,0.2,4.0,4.1,Austria,Salzburg,80.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20222,Salzburg,0.1,5.0,4.5,Austria,Salzburg,131.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20223,Salzburg,0.5,4.0,4.0,Austria,Salzburg,191.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20224,Salzburg,0.5,4.0,4.3,Austria,Salzburg,283.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20225,Salzburg,0.2,4.0,4.0,Austria,Salzburg,258.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20226,Salzburg,0.5,3.0,3.7,Austria,Salzburg,20.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
20227,Salzburg,0.4,4.0,4.4,Austria,Salzburg,409.0,City centre,Smaragd II Ski Lift,City Centre Salzburg,Hotel
